"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"VAL"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"433"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"481"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"421"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"391"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"343"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"320"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"136"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"234"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"140"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"139"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"243"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"212"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"194"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"206"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"277"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"271"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"219"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"276"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"288"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"242"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"206"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ХРОМТАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"170"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"655"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"746"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"616"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"615"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"811"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"700"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"748"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"728"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"799"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"727"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"742"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"723"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"737"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"691"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"740"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"616"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"395"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"466"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"361"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"424"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"529"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"470"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"485"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"452"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"532"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"484"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"541"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"495"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"472"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"495"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"497"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"426"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"260"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"280"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"255"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"191"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ШАЛКАРСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"282"
